product_type,product_name,product_desc,product_price,product_brand,product_model,product_mousemodel,product_lr,product_buttons,product_sensor,product_dpi,product_connection,product_os,product_dimensions,product_color
Gaming muizen,"Razer DeathAdder Elite Destiny 2 Editie","Met de mechanische Razer Deathadder Elite Destiny 2 Editie gaming muis laat Razer jouw reflexen het werk doen in de keiharde PvP van de Crucible. De muis heeft namelijk mechanische switches in de knoppen, hierdoor wordt je klik eerder geregistreerd en schiet je net iets eerder dan je tegenstanders. Van kleine, precieze bewegingen tot lange, slepende low-sensitivity muisbewegingen, met een hoge dpi tot 16.000 stel je de gevoeligheid van de muis naar wens af. Gevoelig of langzaam, de rubberen grepen aan de zijkanten geven je de controle die je nodig hebt om snelle en precieze bewegingen uit te voeren. De muis licht op in één van de 16,8 miljoen beschikbare kleuren, bijvoorbeeld die van jouw computerkast of elke dag in een ander kleurtje.","89,99","Razer","RZ01-02010200-R3M1","None","Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","7 cm x 12,7 cm x 4,4 cm","Wit, Zwart"
Gaming muizen,"Razer Lancehead Gaming Muis","De Razer Lancehead is een draadloze gaming muis geschikt voor links- en rechtshandige gamers. De Razer Lancehead heeft namelijk duimknoppen aan beide kanten van de muis, zodat je iedereen er mee kan gamen. Gebruik je één kant niet? Dan schakel je die knoppen uit in de Razer Synapse Software. De Lancehead is  draadloos, dus je hebt nooit last van rommelige kabels die op een cruciaal moment ergens aan blijven haken. De switches in de linker- en rechter muisknoppen van de Lancehead zijn mechanisch. Dit geeft een bevredigend klikgeluid en zorgt dat je games elke klik ook echt registreren. De twee Chroma lichtbalken langs de zijkanten van de muis geven een subtiele, programmeerbare lichtshow wanneer je de muis even niet gebruikt.","149,99","Razer","RZ01-02120100-R3G1","None","Linkshandig, Rechtshandig","9 knoppen","Laser","None","Draadloos","Ja","7,1 cm x 1,17 cm x 3,8 cm","Zwart"
Gaming muizen,"Trust GXT 188 Laban Gaming Muis","De fel verlichte Trust GXT 188 Laban Gaming Muis focust zich op grip en precisie. De muis heeft namelijk een precieze optische sensor die tot 15.000 dpi ondersteunt. Daarnaast zijn de muis skates ontworpen om de muis met zo min mogelijk weerstand over je muismat te laten glijden. De lichtbalk loopt over de hele omtrek van de muis en laat hem oplichten in de kleur(en) die jij instelt via de Trust software. Om je te helpen je eigen reflexen bij te houden heeft Trust de muis voorzien van een rubberen coating voor extra grip. Met de 3 extra knoppen aan de linkerkant breid je het arsenaal dat je snel onder de knoppen hebt nog verder uit.","70,99","Trust","21789","None","Rechtshandig","8 knoppen","Optisch","None","Bedraad","Ja","7 cm x 12,8 cm x 3,9 cm","Zwart"
Gaming muizen,"Roccat Kone Pure Gaming Muis","De Roccat Kone Pure is een kleinere versie, zonder poespas, van één van de meest populaire muizen onder professionele gamers. Dankzij een gevoelige lasersensor met gevoeligheid van 8200 DPI, een krachtige 32-bit processor en een geïntegreerde ''Tracking and Distance Control Unit'' worden al jouw bewegingen nauwkeurig omgezet naar acties in jouw favoriete games. De instelbare LED-verlichting en het onmiskenbare Roccat-logo maken de Roccat Kone Pure helemaal af in stijl. Met 93 gram is de muis erg licht, wat goed van pas komt bij het spelen van shooter games bij lage dpi instellingen.","69,99","Roccat","ROC-11-725","None","Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","7 cm x 11,8 cm x 3,9 cm","Zwart"
Muizen,"R-Go HE Mouse Verticale Muis","De R-Go HE Mouse Verticale Muis is een ergonomische muis met name dankzij de verticale grip. Deze grip zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden RSI klachten voorkomen. Daarnaast ligt de muis prettig in de hand, omdat jouw pols en vingers worden ondersteund door de muis. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","59,99","R-Go Tools","RGOHE","Compact","Rechtshandig","4 knoppen","Laser","None","Bedraad","Nee","8,3 cm x 10,5 cm x 7,6 cm","Zwart"
Gaming muizen,"Corsair Scimitar Pro RGB Geel","Met de Corsair Scimitar Pro RGB gaming muis gaat Corsair een stukje verder dan andere MMO muizen. Comfort staat hoog in het vaandel, want het Key Slider-systeem laat je het zijpaneel met 12 knoppen tot 8 mm naar voren of naar achteren schuiven. Hierdoor zijn alle knoppen makkelijk te bereiken, ook als je grotere handen hebt. Daarnaast zijn de zijknoppen mechanisch en zijn 2 van de 4 rijen bedekt met reliëf, zodat je ook 'blind' precies voelt welke knoppen je onder de duim hebt. De muis sluit zich helemaal aan bij je battlestation, want je laat de 4 verlichtingszones apart in een van de 16,8 kleuren oplichten.","84,-","Corsair","CH-9304011-EU","None","Rechtshandig","17 knoppen","Optisch","None","Bedraad","Ja","7,7 cm x 12 cm x 4,24 cm","Geel, Zwart"
Muizen,"Kensington Expert Wireless Trackball Muis","Beweeg met precisie de muis over je scherm met deze Kensington Expert Wireless Trackball Muis. Met de 'Scroll Ring' die rondom de trackball zit, ga je in één beweging met je wijsvinger snel door lange documenten of webpagina's. Geen gedoe meer met kabels, want je koppelt de muis via bluetooth of de meegeleverde ontvanger aan je pc. Heb je een beperkte werkruimte? Dan is deze muis geschikt voor je aangezien je niet meer de hele muis hoeft te bewegen. Vanwege de symmetrie van de Kensington Trackball Muis is deze door zowel links- als rechtshandigen te gebruiken.","124,99","Kensington","K72359WW","Full-size","Linkshandig, Rechtshandig","4 knoppen","Trackball","None","Draadloos","Nee","13 cm x 14 cm x 5,5 cm","Zwart"
Muizen,"Logitech MX Master 2S Draadloze Muis Blauw","De Logitech MX Master 2S is een luxe muis gericht op ergonomie en functionaliteit. Naast de standaard duimknoppen beschikt de muis namelijk ook over een horizontaal scrollwiel en een vloerknop. Hiermee navigeer je gemakkelijk door grote Excel bestanden of 3D projecten en heb je snel toegang tot geavanceerde functies. Dankzij de Logitech Flow software bestuur je tot 3 computers tegelijk met deze muis. Hoe? Simpel, sleep de muiscursor naar de rand van je scherm en de muis verschijnt automatisch op het scherm van bijvoorbeeld je laptop. Via het rechtsklik-menu wissel je bestanden uit tussen gekoppelde computers. In tegenstelling tot zijn voorganger gaat de batterij nu tot 70 dagen mee en is 3 minuten laden genoeg voor een dag muiswerk.","109,99","Logitech","910-005140","Full-size","Rechtshandig","7 knoppen","Laser","None","Draadloos","Ja","8,5 cm x 12,6 cm x 4,8 cm","Blauw"
Gaming muizen,"Corsair Scimitar Pro RGB Geel","Met de Corsair Scimitar Pro RGB gaming muis gaat Corsair een stukje verder dan andere MMO muizen. Comfort staat hoog in het vaandel, want het Key Slider-systeem laat je het zijpaneel met 12 knoppen tot 8 mm naar voren of naar achteren schuiven. Hierdoor zijn alle knoppen makkelijk te bereiken, ook als je grotere handen hebt. Daarnaast zijn de zijknoppen mechanisch en zijn 2 van de 4 rijen bedekt met reliëf, zodat je ook 'blind' precies voelt welke knoppen je onder de duim hebt. De muis sluit zich helemaal aan bij je battlestation, want je laat de 4 verlichtingszones apart in een van de 16,8 kleuren oplichten.","84,-","Corsair","CH-9304011-EU","None","Rechtshandig","17 knoppen","Optisch","None","Bedraad","Ja","7,7 cm x 12 cm x 4,24 cm","Geel, Zwart"
Gaming muizen,"Razer Mamba Wireless","Probeer maar eens een preciezere muis te vinden dan de Razer Mamba. Deze draadloze muis heeft een indrukwekkende 16.000 dpi lasersensor, wat hem - op het moment van schrijven (sep '15) - tot de nauwkeurigste muizen ter wereld maakt. Maar dan hebben we het nog niet eens over zijn tofste feature gehad. Namelijk zijn Hyperesponse-knoppen. Omdat deze knoppen uitgerust zijn met een click-force-mechanisme, zijn ze naar (jouw) wens in te stellen. Kies bijvoorbeeld voor een hoge klikaanslag voor gecontroleerd sluipschieten en een lagere voor sneller vuren tijdens verhitte MOBA-gevechten.","149,99","Razer","124880","None","Rechtshandig","9 knoppen","Laser","None","Draadloos","Ja","7 cm x 12,8 cm x 4,25 cm","Zwart"
Muizen,"R-Go HE Mouse Verticale Muis","De R-Go HE Mouse Verticale Muis is een ergonomische muis met name dankzij de verticale grip. Deze grip zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden RSI klachten voorkomen. Daarnaast ligt de muis prettig in de hand, omdat jouw pols en vingers worden ondersteund door de muis. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","59,99","R-Go Tools","RGOHE","Compact","Rechtshandig","4 knoppen","Laser","None","Bedraad","Nee","8,3 cm x 10,5 cm x 7,6 cm","Zwart"
Muizen,"Kensington Orbit Wireless Mobile Trackball","Wie zegt dat trackballs alleen voor thuisgebruik zijn? Dankzij het compacte formaat en de nano-usb-adapter neem je de Kensington Orbit Wireless Mobile Trackball overal mee naartoe. Zo bedien je de muispointer van je laptop of pc altijd met chirurgische precisie.","66,99","Kensington","K72352EU","Compact","Linkshandig, Rechtshandig","None","Trackball","None","Draadloos","Nee","17,4 cm x 46 cm x 20,8 cm","Rood, Zwart"
Muizen,"Logitech MX Master 2S Draadloze Muis Blauw","De Logitech MX Master 2S is een luxe muis gericht op ergonomie en functionaliteit. Naast de standaard duimknoppen beschikt de muis namelijk ook over een horizontaal scrollwiel en een vloerknop. Hiermee navigeer je gemakkelijk door grote Excel bestanden of 3D projecten en heb je snel toegang tot geavanceerde functies. Dankzij de Logitech Flow software bestuur je tot 3 computers tegelijk met deze muis. Hoe? Simpel, sleep de muiscursor naar de rand van je scherm en de muis verschijnt automatisch op het scherm van bijvoorbeeld je laptop. Via het rechtsklik-menu wissel je bestanden uit tussen gekoppelde computers. In tegenstelling tot zijn voorganger gaat de batterij nu tot 70 dagen mee en is 3 minuten laden genoeg voor een dag muiswerk.","109,99","Logitech","910-005140","Full-size","Rechtshandig","7 knoppen","Laser","None","Draadloos","Ja","8,5 cm x 12,6 cm x 4,8 cm","Blauw"
Muizen,"Kensington Expert Wireless Trackball Muis","Beweeg met precisie de muis over je scherm met deze Kensington Expert Wireless Trackball Muis. Met de 'Scroll Ring' die rondom de trackball zit, ga je in één beweging met je wijsvinger snel door lange documenten of webpagina's. Geen gedoe meer met kabels, want je koppelt de muis via bluetooth of de meegeleverde ontvanger aan je pc. Heb je een beperkte werkruimte? Dan is deze muis geschikt voor je aangezien je niet meer de hele muis hoeft te bewegen. Vanwege de symmetrie van de Kensington Trackball Muis is deze door zowel links- als rechtshandigen te gebruiken.","124,99","Kensington","K72359WW","Full-size","Linkshandig, Rechtshandig","4 knoppen","Trackball","None","Draadloos","Nee","13 cm x 14 cm x 5,5 cm","Zwart"
Muizen,"Logitech M535 Bluetooth Muis Grijs","De Logitech M535 is zo klein dat hij gemakkelijk in je laptoptas of jaszak past. Verbind deze optische muis via Bluetooth aan je laptop en je kunt direct aan de slag. Navigeren gaat met deze Logitech wireless mouse een stuk comfortabeler dan met een touchpad. Op een volle AA-batterij gebruik je de M535 maximaal 10 maanden.","49,99","Logitech","910-004530","Compact","Linkshandig, Rechtshandig","4 knoppen","Optisch","None","Draadloos","Nee","6,11 cm x 10,05 cm x 3,3 cm","Grijs"
Muizen,"Logitech MX Master 2S Draadloze Muis Wit","De Logitech MX Master 2S is een luxe muis gericht op ergonomie en functionaliteit. Naast de standaard duimknoppen beschikt de muis namelijk ook over een horizontaal scrollwiel en een vloerknop. Hiermee navigeer je gemakkelijk door grote Excel bestanden of 3D projecten en heb je snel toegang tot geavanceerde functies. Dankzij de Logitech Flow software bestuur je tot 3 computers tegelijk met deze muis. Hoe? Simpel, sleep de muiscursor naar de rand van je scherm en de muis verschijnt automatisch op het scherm van bijvoorbeeld je laptop. Via het rechtsklik-menu wissel je bestanden uit tussen gekoppelde computers. In tegenstelling tot zijn voorganger gaat de batterij nu tot 70 dagen mee en is 3 minuten laden genoeg voor een dag muiswerk.","109,99","Logitech","910-005141","Full-size","Rechtshandig","7 knoppen","Laser","None","Draadloos","Ja","8,5 cm x 12,6 cm x 4,8 cm","Wit"
Gaming muizen,"SteelSeries Rival 100 Wit","Je zou je bijna laten afschrikken door zijn prijs. Maar vergis je niet: je krijgt wel heel erg veel 'gaming muis' voor dit kleine bedrag. SteelSeries heeft zeker niet bezuinigd op de SteelSeries Rival 100. Zes programmeerbare knoppen, een aanpasbare cpi (of dpi) tot 4000 en 16,8 miljoen RGB kleurenopties. Allemaal leuk en wel. Echter, de belangrijkste feature is toch echt de zero hardwareacceleratie. In het kort: De Rival 100 registreert de fysieke afstand altijd 'tzelfde, ongeacht de snelheid waarmee je de muis beweegt. Dit komt precisiewerk zoals headshots louter ten goede.","39,-","SteelSeries","62335","None","Linkshandig, Rechtshandig","6 knoppen","Optisch","None","Bedraad","Ja","6,7 cm x 12,1 cm x 4,4 cm","Oranje"
Gaming muizen,"SteelSeries Rival 100 Rood","Je zou je bijna laten afschrikken door zijn prijs. Maar vergis je niet: je krijgt wel heel erg veel 'gaming muis' voor dit kleine bedrag. SteelSeries heeft zeker niet bezuinigd op de SteelSeries Rival 100. Zes programmeerbare knoppen, een aanpasbare cpi (of dpi) tot 4000 en 16,8 miljoen RGB kleurenopties. Allemaal leuk en wel. Echter, de belangrijkste feature is toch echt de zero hardwareacceleratie. In het kort: De Rival 100 registreert de fysieke afstand altijd 'tzelfde, ongeacht de snelheid waarmee je de muis beweegt. Dit komt precisiewerk zoals headshots louter ten goede.","39,-","SteelSeries","127178","None","Linkshandig, Rechtshandig","None","Optisch","None","Bedraad","Ja","None x None x None","Rood, Zwart"
Muizen,"R-Go HE Mouse Verticale Ergonomische Muis Large draadloos","De R-Go HE Mouse Verticale Muis Rechts draadloos* is een ergonomische muis met name dankzij de verticale grip. Deze grip zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden klachten en RSI voorkomen. Je hebt geen last van kabels die in de weg zitten. Met de usb ontvanger gebruik je de muis namelijk draadloos. De muis ligt prettig in de hand, doordat hij jouw pols en vingers ondersteunt. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","91,99","R-Go Tools","RGOHELAWL","Compact","Rechtshandig","4 knoppen","Laser","None","Draadloos","Nee","9,3 cm x 11 cm x 7,9 cm","Zwart"
Muizen,"3Dconnexion CadMouse","Met de 3Dconnexion CadMouse ontwerp je als CAD-ontwerper constructies en apparaten op de computer. Het ergonomisch design ondersteunt je hand tijdens het ontwerpen en deze blijft hierbij ook in een natuurlijke positie.  De knop in het midden van de muis dient als vervanging van een scrollwiel. Je klikt hierbij op de middelste knop van de CadMouse om te scrollen door jouw ontwerp. Gebruik je toch liever een scroll wiel? Geen probleem, deze kan je ook nog steeds gebruiken. Daarnaast zoom je via QuickZoom met 1 druk op de knop snel naar een specifieke deel van je ontwerp. Hiervoor gebruik je de 2 knoppen die zich aan de zijkant van de muis bevinden.","129,99","3Dconnexion","3DX-700052","Full-size","Linkshandig, Rechtshandig","4 knoppen","Laser","None","Bedraad","Nee","8 cm x 12,8 cm x 4,4 cm","Zwart"
Muizen,"Logitech TrackMan Marble Muis","Iedereen heeft het getroffen met de Logitech TrackMan Marble Muis. Deze symmetrische trackball biedt urenlang comfortabel werken voor zowel links- als rechtshandige gebruikers. Zijn ergonomische vorm en stabiele basis dragen bij aan de juiste werkhouding en bieden steun aan beide handen van zijn gebruiker.","55,99","Logitech","910-000808","Full-size","Linkshandig, Rechtshandig","4 knoppen","Trackball","None","Bedraad","Nee","16,54 cm x 4,23 cm x 8,65 cm","Grijs"
Muizen,"R-Go Break HE Mouse S/M Rechts","De R-Go Break HE Mouse S/M Rechts is een ergonomische muis die je pauze advies geeft tijdens het werk. Dit advies wordt duidelijk door de kleuren van het LED lampje aan de duimzijde van de muis. De grip van de muis zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden RSI klachten voorkomen. Daarnaast ligt de muis prettig in de hand, omdat jouw pols en vingers worden ondersteund door de muis. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","89,99","R-Go Tools","RGOBRHESMR","Compact","Rechtshandig","4 knoppen","Laser","None","Bedraad","Nee","8,3 cm x 10,5 cm x 7,6 cm","Zwart"
Gaming muizen,"Roccat Tyon Gaming Muis Wit","De Roccat Tyon gaming muis is ontworpen om games met complexe besturingselementen zonder joystick te spelen. De Tyon beschikt namelijk over 12 extra knoppen om verschillende functies van je game te bedienen. Uniek aan de Tylos zijn de 2 analoge knoppen aan de zij- en bovenkant van de muis. Met deze 'flippers' bestuur je eenvoudig voertuigen, door bijvoorbeeld de throttle of de tilt van je vliegtuig te koppelen. Heb je nóg niet genoeg functies onder de duim? Houd de Roccat Easyshift knop ingedrukt en elke knop biedt gelijk toegang tot een secundaire functionaliteit. Ook qua stijl blinkt de Tyon uit, want hij beschikt over verschillende verlichting zones, waaronder neon-achtige omtrekverlichting met keuze uit 16,8 mogelijke kleuren.","99,-","Roccat","ROC-11-851","None","Rechtshandig","14 knoppen","Laser","None","Bedraad","Ja","8 cm x 12,6 cm x 4,5 cm","Wit"
Muizen,"3M Anir Muis Medium Small Zwart","De 3M Anir Muis Medium Small zorgt door zijn ergonomisch ontwerp voor een juiste polshouding en een lage spierspanning in je vingers en onderarm. Scrollen gaat makkelijk en snel met de daarvoor bestemde toets op de Anir Muis. De lange kabel van 200 cm zorgt voor voldoende ruimte om de muis goed te kunnen gebruiken. De 3M Anir Muis Medium Small is een totaal nieuw ontwerp voor een muis, met als hoofddoel het voorkomen van RSI klachten.","89,99","3M","BNEAMSB","Full-size","Rechtshandig","2 knoppen","Optisch","None","Bedraad","Nee","11,5 cm x 8 cm x 11,5 cm","Zwart"
Gaming muizen,"Roccat Kone EMP Gaming Muis","De Roccat Kone EMP gaming muis is een lichtgewicht shooter muis die veel professionele shooter spelers ook mee spelen. De reden hiervoor is de bijzonder precieze Owl-Eye optisch sensor van Pixart. Deze sensor kan alle sneller bewegingen aan maar weet ook pixel-precies te tracken. Ook weegt de muis slechts 116 gram, waardoor je minder snel polsklachten krijgt en makkelijk snelle bewegingen maakt. De EMP is voorzien van 2 programmeerbare verlichtingsstrips voor stijl en een ruwe antislip coating voor verbeterde grip. Gebruik Easy Shift om meteen toegang te krijgen tot de secundaire functie van elke knop op de muis. Hierdoor heb je meer functionaliteit met minder knoppen.","79,99","Roccat","ROC-11-812","None","Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","7,7 cm x 13,1 cm x 4,2 cm","Zwart"
Gaming muizen,"Razer Naga Epic Chroma","In een MMO kun je nooit genoeg spreuken direct tot je beschikking hebben. Ja, die kun je onder een sneltoets op je toetsenbord plaatsen. Maar verstopt onder een knop op de muis werkt nog net even wat beter. De Razer Naga Epic Chroma heeft twaalf programmeerbare knoppen op zijn linker zijkant waaronder jij elke in-game opdracht kunt plaatsen die je maar wilt. Zoals dodelijke - of juist genezende - spreuken, vaardigheden en/of macro's. Reken maar, dat dit je reactiesnelheid in het heetst van de strijd flink ten goede komt.","139,-","Razer","116770","None","Rechtshandig","19 knoppen","Laser","None","Draadloos","Ja","7,5 cm x 11,9 cm x 4,3 cm","Zwart"
Gaming muizen,"Nacon GM105 + Nacon Muismat bundel","Met de Nacon GM105 muismat bundel ga je meteen aan de slag. Geen gedoe met software, want zodra je de muis aansluit lichten de duimknoppen en het scrollwiel in het blauw op. De 2 blauw-gloeiende duimknoppen geven je twee extra acties onder de vingers, zo reageer je net iets sneller dan je tegenstanders verwachten. De rubberen grepen aan de zijkant maken snelle sleep en polsbewegingen mogelijk om je in games bijvoorbeeld razendsnel om te draaien. Ook de muismat heeft een rubberen coating; deze coating aan de onderkant houdt de muis stevig op zijn plek. De muis is gemaakt van 3 mm dik neopreen, hierdoor compenseert de muismat voor eventuele oneffenheden van het speeloppervlak.","24,99","Nacon","PCGB-300","None","Rechtshandig","6 knoppen","Optisch","None","Bedraad","Ja","0,7 cm x 1,15 cm x 4,4 cm","Blauw"
Gaming muizen,"Corsair Katar","Grootse prestaties in een klein jasje. Zo mag je de Corsair Katar gerust omschrijven. Want de gaming muis is verre van groot. Toch is 't fabrikant Corsair gelukt er aardig wat handige gaming features in te proppen. Zoals een optische sensor met (relatief) hoge dpi van 8000. En een linker muisknop die niet onderdoet aan de rechter. Ja, dit klinkt wat gek. Maar bedenk eens hoe vaak je de 'secundaire' knop in een FPS of MOBA gebruikt. Het is dan wel zo prettig wanneer deze niet verstopt zit halverwege je middelvinger maar tot aan diens vingertop reikt.","39,-","Corsair","CH-9000095-EU","None","Linkshandig, Rechtshandig","4 knoppen","Optisch","None","Bedraad","Ja","6,4 cm x 11,1 cm x 3,8 cm","Rood"
Gaming muizen,"BenQ Zowie FK1 (Large)","De BenQ Zowie FK1 is een muis voor gamers met grote handen die graag met een klauwgrip spelen. De muis heeft een groot formaat met een lage muisrug, zodat spelers met handen van rond de 18 cm (pols t/m middelvinger) de muis comfortabel met een klauwgrip besturen. Met de knop onderop de muis stel je de gevoeligheid van de muis tussen 400 en 3200 dpi in. Dankzij de lage lift up grens stopt de muis met tracken als je hem optilt. Hierdoor levert een beweging altijd hetzelfde resultaat op, zo verras je tegenstanders door in een shooter precies 180 graden te draaien. Wissel tussen de links- en rechtshandige modus om gebruik te maken van één van de 2 sets duimknoppen.","64,90","BenQ","9H.N04BB.A2E","None","Linkshandig, Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","6,7 cm x 12,8 cm x 3,7 cm","Zwart"
Gaming muizen,"BenQ Zowie FK1+ (XL)","De BenQ Zowie FK1+ is een muis voor links- en rechtshandige gamers met bovengemiddeld grote handen. Het extra grote formaat met lage muisrug geeft spelers met handen vanaf 20 cm (pols t/m middelvinger) een comfortabele klauwgrip. Met de knop onderop de muis stel je de gevoeligheid van de muis tussen 400 en 3200 dpi in. Dankzij de lage lift up grens stopt de muis met tracken als je hem optilt. Hierdoor levert een beweging altijd hetzelfde resultaat op, zo verras je tegenstanders door in een shooter precies 180 graden te draaien. Wissel tussen de links- en rechtshandige modus om gebruik te maken van één van de 2 sets duimknoppen.","69,99","BenQ","9H.N0CBB.A2E","None","Linkshandig, Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","6,8 cm x 12,8 cm x 3,8 cm","Zwart"
Gaming muizen,"Cooler Master Storm Xornet II","De Cooler Master Storm Xornet II is op maat gemaakt voor gamers die graag 'muizen' met een klauwgrip. Ja, in theorie kun je elke gaming muis 'klauwen'. Maar mocht het muisontwerp er niet naar zijn, levert deze manier van vasthouden al snel kramp op. Dit overkomt je niet met de Xornet II. De gaming muis oogt weliswaar ietwat raar. Maar zijn afwijkende vorm voorkomt juist kramp. PC-gamers met een voorkeur voor de klauwgrip komen dus goed aan hun trekken bij de Cooler Master Storm Xornet II.","32,95","Cooler Master","SGM-2002-KLON1","None","Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","7,6 cm x 10,5 cm x 3,7 cm","Zwart"
Muizen,"R-Go HE Mouse Verticale Ergonomische Muis Large","De R-Go HE Mouse Verticale Ergonomische Muis Large is een ergonomische muis met name dankzij de verticale grip. Deze grip zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden RSI klachten voorkomen. Daarnaast ligt de muis prettig in de hand, omdat jouw pols en vingers worden ondersteund door de muis. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","73,99","R-Go Tools","RGOHELA","Compact","Rechtshandig","4 knoppen","Laser","None","Bedraad","Nee","9,3 cm x 11 cm x 7,9 cm","Zwart"
Muizen,"Logitech M590 Multi-Device Silent Draadloze Muis Rood","Met de M590 Multi-Device Silent draadloze muis navigeer je naadloos tussen twee computers. Kopieer en plak van de ene naar de andere computer, zelfs als je een Windows pc en een Mac gebruikt. Dit is een stuk handiger dan mails naar je eigen e-mailadres te sturen. De M590 maakt weinig geluid tijdens het klikken en het scrollwiel gebruik je om snel en eenvoudig door lange webpagina's te scrollen.  De 5 programmeerbare knoppen en twee duimknoppen gebruik je voor een eenvoudige bediening. De afgeronde vorm van de muis geeft ondersteuning wanneer je een lange tijd werkt of speelt. Je maakt verbinding via bluetooth of via de 2.4 GHz unifying ontvanger.","55,99","Logitech","910-005199","Compact","Linkshandig, Rechtshandig","7 knoppen","Optisch","None","Draadloos","Ja","6,4 cm x 10,3 cm x 4 cm","Grijs"
Gaming muizen,"Corsair Katar","Grootse prestaties in een klein jasje. Zo mag je de Corsair Katar gerust omschrijven. Want de gaming muis is verre van groot. Toch is 't fabrikant Corsair gelukt er aardig wat handige gaming features in te proppen. Zoals een optische sensor met (relatief) hoge dpi van 8000. En een linker muisknop die niet onderdoet aan de rechter. Ja, dit klinkt wat gek. Maar bedenk eens hoe vaak je de 'secundaire' knop in een FPS of MOBA gebruikt. Het is dan wel zo prettig wanneer deze niet verstopt zit halverwege je middelvinger maar tot aan diens vingertop reikt.","39,-","Corsair","CH-9000095-EU","None","Linkshandig, Rechtshandig","4 knoppen","Optisch","None","Bedraad","Ja","6,4 cm x 11,1 cm x 3,8 cm","Rood"
Muizen,"R-Go HE Mouse Verticale Ergonomische Muis Large","De R-Go HE Mouse Verticale Ergonomische Muis Large is een ergonomische muis met name dankzij de verticale grip. Deze grip zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden RSI klachten voorkomen. Daarnaast ligt de muis prettig in de hand, omdat jouw pols en vingers worden ondersteund door de muis. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","73,99","R-Go Tools","RGOHELA","Compact","Rechtshandig","4 knoppen","Laser","None","Bedraad","Nee","9,3 cm x 11 cm x 7,9 cm","Zwart"
Gaming muizen,"Speedlink Ledos Wit","De Speedlink Ledos is een tweehandig gaming muis die van alle shooter gemakken is voorzien. De Ledos is namelijk voorzien van 2 speciale knoppen die het leven in een competitieve shooter namelijk een stuk gemakkelijker maken. Zoek je precisie? Druk dan op de sniper knop en je wisselt eenvoudig heen en weer tussen 500 dpi en je normale dpi instellingen, zodat je tussendoor even die headshot meepikt. Ben je meer van de run-and-gun, dan gebruik je de burst-fire knop om ook met volautomatische wapen gericht schoten af te vuren. Dankzij de rubberen afwerking heb je genoeg grip op de muis om je reflexen consistent hun werk te laten doen.","26,99","Speedlink","144418","None","Rechtshandig","5 knoppen","Optisch","None","Bedraad","Ja","16,4 cm x 7,5 cm x 24,5 cm","Rood"
Muizen,"R-Go HE Mouse Verticale Muis Links","De R-Go HE Mouse Verticale Muis Links is een ergonomische muis met name dankzij de verticale grip. Deze grip zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden RSI klachten voorkomen. Daarnaast ligt de muis prettig in de hand, omdat jouw pols en vingers worden ondersteund door de muis. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","59,99","R-Go Tools","RGOHELE","Compact","Linkshandig","4 knoppen","Laser","None","Bedraad","Nee","8,3 cm x 10,5 cm x 7,6 cm","Zwart"
